"","x5","y5","zeros"
"1",0.873179346493671,0.00762012071447142,0
"2",0.933623851490888,0.016296464946306,0
"3",0.970857370316879,0.0254227949539849,0
"4",0.978417552325402,0.0341670938114354,0
"5",0.954974782374686,0.0416950994523299,0
"6",0.904559976149497,0.0474059795783159,0
"7",0.835862139586202,0.0511235185416819,0
"8",0.760718299097924,0.0531946054430076,0
"9",0.69205867181235,0.0544661986944104,0
"10",0.641664373654089,0.0561383584831953,0
"11",0.618127162202093,0.0595188761134851,0
"12",0.625365141040742,0.0657285249108991,0
"13",0.661951283549785,0.0754198221572998,0
"14",0.721370041146106,0.0885731037506349,0
"15",0.793155889099048,0.104420953776041,0
"16",0.864714550797775,0.121527704748423,0
"17",0.923509454500578,0.138019412730498,0
"18",0.959233210306626,0.151927615155123,0
"19",0.965587353876529,0.161583907093722,0
"20",0.941362538161206,0.165987614106023,0
"21",0.890633618155016,0.165069184172768,0
"22",0.822038264901522,0.159788052054591,0
"23",0.747266959298538,0.152033181152643,0
"24",0.679028748417257,0.144332016038671,0
"25",0.628847319815695,0.139412094420457,0
"26",0.605070226376531,0.139691468667485,0
"27",0.611435761490291,0.146792738875795,0
"28",0.646443936351127,0.161176575600511,0
"29",0.70363751047764,0.18197303322192,0
"30",0.772740661031255,0.207055236082017,0
"31",0.841454249393562,0.233355916060283,0
"32",0.897593554698569,0.257380810096661,0
"33",0.931196304118336,0.275832911738664,0
"34",0.936235688091438,0.286235974926113,0
"35",0.911643319924785,0.2874400346619,0
"36",0.861468272023613,0.279908009260199,0
"37",0.794149087592311,0.265718567695229,0
"38",0.721029674644012,0.248270426981196,0
"39",0.654380454874408,0.231728272572114,0
"40",0.60527051398584,0.220300450769851,0
"41",0.581660371220506,0.217473901462791,0
"42",0.587044546538722,0.22534528837989,0
"43",0.619875754173381,0.244175553148608,0
"44",0.673865546919726,0.272259353642321,0
"45",0.739103626009029,0.306146745892072,0
"46",0.803796432487033,0.341191342949869,0
"47",0.856319580315719,0.372338350442628,0
"48",0.887226370990191,0.395018630727026,0
"49",0.89086477010953,0.405990465867913,0
"50",0.866325631729171,0.40397427653128,0
"51",0.817562964913759,0.389957530704027,0
"52",0.752671799214673,0.367102564971497,0
"53",0.682455372349135,0.340259696970535,0
"54",0.618535530320121,0.315159594114634,0
"55",0.571337361848996,0.297419405327748,0
"56",0.548298145846177,0.291535295508913,0
"57",0.552608836636379,0.300042117522288,0
"58",0.582701325979702,0.322996619284079,0
"59",0.632563557023191,0.357887241037349,0
"60",0.692820323027551,0.4,0
"61",0.752385435766178,0.443188891365471,0
"62",0.800393740497026,0.480925078380827,0
"63",0.828075748668781,0.507445471423793,0
"64",0.830250908916671,0.51879834737689,0
"65",0.806184871783829,0.513596406526379,0
"66",0.759668928802952,0.493334770680856,0
"67",0.698316087672424,0.462205335581042,0
"68",0.632204069420986,0.426427029206896,0
"69",0.572107291351608,0.393198447623106,0
"70",0.527628469046274,0.369449431400249,0
"71",0.505554387179454,0.360608439820023,0
"72",0.508717836327071,0.369605142846488,0
"73",0.53555671654318,0.396291123712019,0
"74",0.580438229286237,0.437391578513138,0
"75",0.634682672232988,0.487009143206976,0
"76",0.688100915638711,0.537603354974636,0
"77",0.730772941867361,0.58128304489031,0
"78",0.754756520701677,0.611189779414035,0
"79",0.755431224483208,0.622729445324173,0
"80",0.732250065165592,0.614430759609987,0
"81",0.68877674670031,0.588270915953097,0
"82",0.632011994260304,0.549399644751267,0
"83",0.571135579584965,0.50529807674562,0
"84",0.515890138009962,0.464509566677541,0
"85",0.474891706851921,0.435158075270759,0
"86",0.454160452781934,0.423511473746265,0
"87",0.456122532794978,0.43284412170268,0
"88",0.479248583202231,0.462804977140588,0
"89",0.518381442518315,0.509412024812711,0
"90",0.565685424949238,0.565685424949238,0
"91",0.61204279806705,0.622819276128376,0
"92",0.648648415593807,0.671695097339611,0
"93",0.668523199407327,0.704476460824682,0
"94",0.667685902353733,0.716005469808738,0
"95",0.645786256914298,0.704752032044278,0
"96",0.606099403496633,0.673141582753869,0
"97",0.55489400039956,0.627193573677439,0
"98",0.500294801633545,0.575523334096132,0
"99",0.450845961375197,0.52787279825974,0
"100",0.414029415888476,0.493421043824773,0
"101",0.39499570712025,0.479168108937144,0
"102",0.395722846265705,0.488677017629476,0
"103",0.414740373729882,0.521400109096502,0
"104",0.447455005546417,0.572716290132045,0
"105",0.487009143206977,0.634682672232989,0
"106",0.525512458530139,0.697378586789431,0
"107",0.555425335090127,0.750614260444367,0
"108",0.570851260821469,0.785709354672844,0
"109",0.56851628931748,0.797030442190657,0
"110",0.548272866761425,0.783014801816113,0
"111",0.513051531456627,0.746494610443617,0
"112",0.468281616346299,0.69425604666708,0
"113",0.420893840918251,0.635901227635045,0
"114",0.378087685343187,0.582203979909726,0
"115",0.346082966828539,0.543241441516788,0
"116",0.329072475396238,0.526626044933611,0
"117",0.328552232121725,0.536148514297766,0
"118",0.34313584147526,0.571073940626355,0
"119",0.368872489371655,0.626221220940263,0
"120",0.4,0.692820323027551,0
"121",0.429990455128199,0.760005556480649,0
"122",0.45269877311006,0.816690205443331,0
"123",0.463411898893086,0.853498543622766,0
"124",0.459619204948512,0.864418002728106,0
"125",0.441378375848306,0.847879971236159,0
"126",0.411225205468641,0.807074908381268,0
"127",0.373656804005159,0.749439606214106,0
"128",0.334291269891027,0.685398674863994,0
"129",0.298860224189246,0.626573490046019,0
"130",0.27221494225384,0.583766827529469,0
"131",0.25751872238207,0.565073263292939,0
"132",0.255759998194254,0.574446361237971,0
"133",0.265660159837766,0.61097653870048,0
"134",0.283978462632969,0.669011333036872,0
"135",0.306146745892072,0.739103626009029,0
"136",0.327111195823139,0.809628620387135,0
"137",0.342226409610268,0.868792354597858,0
"138",0.348043430892591,0.9066841358568,0
"139",0.342857908552356,0.91701513157693,0
"140",0.32693177855122,0.898237679271614,0
"141",0.302362702201919,0.853845930873077,0
"142",0.272638620150255,0.791800046314896,0
"143",0.241968882552918,0.723168760737607,0
"144",0.214519181739717,0.660222154048633,0
"145",0.193689244544937,0.614303801272378,0
"146",0.181558752630266,0.593851921449419,0
"147",0.178591639787612,0.602915271670772,0
"148",0.183638959210538,0.640425158802742,0
"149",0.194225485664928,0.700354475740234,0
"150",0.207055236082016,0.772740661031254,0
"151",0.218634973265187,0.845398714127333,0
"152",0.225898457358958,0.906029225690468,0
"153",0.226719843293654,0.944356111145991,0
"154",0.220230218282699,0.953921877279846,0
"155",0.206891287880507,0.933226291576199,0
"156",0.188326689269744,0.886007412756832,0
"157",0.166955513914872,0.82061256809479,0
"158",0.14550634054788,0.748565228614741,0
"159",0.126507656614668,0.682574233947311,0
"160",0.111849470161066,0.634329866658327,0
"161",0.102492262283362,0.612469608583041,0
"162",0.0983675289092463,0.621068134645595,0
"163",0.0984756450768789,0.65891592687849,0
"164",0.101149256787682,0.719714359188738,0
"165",0.104420953776041,0.793155889099047,0
"166",0.106417845697601,0.866703801480008,0
"167",0.105705319871351,0.927763685532754,0
"168",0.101517016317346,0.965869891548495,0
"169",0.0938343279188734,0.974506755185393,0
"170",0.0833108299130577,0.952247143292704,0
"171",0.0710683544701415,0.903009062160654,0
"172",0.0584157525475927,0.835384181317794,0
"173",0.0465541447140891,0.761153537888786,0
"174",0.0363315504103944,0.693247279457822,0
"175",0.0280959203322077,0.643502372156287,0
"176",0.0216721009125662,0.620607770905151,0
"177",0.0164603223386122,0.628594349644013,0
"178",0.0116273853533476,0.666132460759337,0
"179",0.00634233608292684,0.726759730409003,0
"180",4.89842541528951e-17,0.799999999999999,0
"181",-0.00762012071447148,0.873179346493671,0
"182",-0.016296464946306,0.933623851490888,0
"183",-0.0254227949539847,0.970857370316879,0
"184",-0.0341670938114354,0.978417552325402,0
"185",-0.0416950994523298,0.954974782374686,0
"186",-0.0474059795783159,0.904559976149497,0
"187",-0.0511235185416819,0.835862139586202,0
"188",-0.0531946054430076,0.760718299097923,0
"189",-0.0544661986944105,0.692058671812352,0
"190",-0.0561383584831953,0.641664373654088,0
"191",-0.0595188761134851,0.618127162202093,0
"192",-0.0657285249108991,0.625365141040742,0
"193",-0.0754198221572997,0.661951283549785,0
"194",-0.0885731037506348,0.721370041146107,0
"195",-0.104420953776041,0.793155889099049,0
"196",-0.121527704748422,0.864714550797773,0
"197",-0.138019412730498,0.923509454500578,0
"198",-0.151927615155123,0.959233210306626,0
"199",-0.161583907093722,0.965587353876529,0
"200",-0.165987614106023,0.941362538161206,0
"201",-0.165069184172768,0.890633618155016,0
"202",-0.159788052054592,0.822038264901523,0
"203",-0.152033181152644,0.747266959298539,0
"204",-0.144332016038671,0.679028748417257,0
"205",-0.139412094420457,0.628847319815695,0
"206",-0.139691468667485,0.605070226376531,0
"207",-0.146792738875795,0.611435761490292,0
"208",-0.161176575600511,0.646443936351127,0
"209",-0.181973033221919,0.703637510477639,0
"210",-0.207055236082017,0.772740661031256,0
"211",-0.233355916060283,0.841454249393562,0
"212",-0.25738081009666,0.897593554698567,0
"213",-0.275832911738665,0.931196304118336,0
"214",-0.286235974926113,0.936235688091438,0
"215",-0.287440034661901,0.911643319924786,0
"216",-0.279908009260199,0.861468272023614,0
"217",-0.265718567695229,0.794149087592312,0
"218",-0.248270426981196,0.721029674644012,0
"219",-0.231728272572114,0.654380454874408,0
"220",-0.220300450769851,0.605270513985839,0
"221",-0.217473901462791,0.581660371220506,0
"222",-0.22534528837989,0.587044546538722,0
"223",-0.244175553148608,0.619875754173381,0
"224",-0.272259353642321,0.673865546919727,0
"225",-0.306146745892071,0.739103626009028,0
"226",-0.34119134294987,0.803796432487034,0
"227",-0.372338350442627,0.856319580315718,0
"228",-0.395018630727026,0.887226370990191,0
"229",-0.405990465867913,0.89086477010953,0
"230",-0.403974276531279,0.866325631729171,0
"231",-0.389957530704028,0.81756296491376,0
"232",-0.367102564971496,0.752671799214672,0
"233",-0.340259696970534,0.682455372349133,0
"234",-0.315159594114634,0.618535530320121,0
