"","x5","y5","zeros"
"1",0.804681209733918,0.00702234653105574,0
"2",0.809297193465309,0.0141263350581612,0
"3",0.8138436577364,0.0213112461910656,0
"4",0.818316323338654,0.0285762356986436,0
"5",0.822710930102799,0.0359203349494272,0
"6",0.827023241671346,0.0433424515114572,0
"7",0.831249050247927,0.0508413699107648,0
"8",0.835384181317795,0.0584157525475929,0
"9",0.839424498333868,0.0660641407692745,0
"10",0.84336590736273,0.0737849560984935,0
"11",0.847204361685064,0.0815765016154581,0
"12",0.850935866345039,0.0894369634923312,0
"13",0.854556482643235,0.0973644126780715,0
"14",0.858062332567758,0.105356806731654,0
"15",0.861449603158275,0.113411991801458,0
"16",0.864714550797775,0.121527704748423,0
"17",0.867853505426947,0.129701575410408,0
"18",0.870862874676178,0.137931129005003,0
"19",0.873739147910238,0.146213788667876,0
"20",0.876478900180865,0.154546878123568,0
"21",0.879078796082538,0.162927624485501,0
"22",0.881535593506873,0.171353161181768,0
"23",0.883846147291177,0.179820531003168,0
"24",0.886007412756832,0.188326689269744,0
"25",0.888016449133318,0.196868507111992,0
"26",0.88987042286381,0.205442774862708,0
"27",0.891566610788446,0.214046205555355,0
"28",0.893102403201481,0.22267543852467,0
"29",0.894475306778735,0.23132704310511,0
"30",0.895682947371854,0.239997522422616,0
"31",0.896723072666107,0.248683317275065,0
"32",0.897593554698569,0.257380810096661,0
"33",0.898292392233741,0.266086329001404,0
"34",0.898817712993806,0.274796151900711,0
"35",0.899167775740907,0.283506510690118,0
"36",0.899340972209009,0.292213595499958,0
"37",0.899335828883093,0.3009135590048,0
"38",0.899151008623602,0.30960252078636,0
"39",0.898785312134271,0.318276571744546,0
"40",0.898237679271614,0.326931778551219,0
"41",0.897507190194605,0.335564188141218,0
"42",0.896593066353203,0.344169832235117,0
"43",0.895494671314629,0.352744731888192,0
"44",0.894211511426458,0.361284902059983,0
"45",0.892743236315819,0.369786356198861,0
"46",0.89108963922415,0.378245110835954,0
"47",0.889250657177209,0.386657190182793,0
"48",0.887226370990191,0.395018630727026,0
"49",0.885017005108025,0.403325485820543,0
"50",0.882622927281127,0.411573830254372,0
"51",0.880044648077058,0.41975976481472,0
"52",0.877282820228778,0.427879420814541,0
